NAME,B19202G_001E,state,county,year
"Foard County, Texas",-666666666.0,48,155,2014
"Fort Bend County, Texas",73750.0,48,157,2014
"Franklin County, Texas",-666666666.0,48,159,2014
"Freestone County, Texas",38672.0,48,161,2014
"Frio County, Texas",40054.0,48,163,2014
"Gaines County, Texas",2499.0,48,165,2014
"Galveston County, Texas",18942.0,48,167,2014
"Garza County, Texas",-666666666.0,48,169,2014
"Gillespie County, Texas",59550.0,48,171,2014
"Glasscock County, Texas",-666666666.0,48,173,2014
"Goliad County, Texas",25919.0,48,175,2014
"Gonzales County, Texas",65694.0,48,177,2014
"Gray County, Texas",14821.0,48,179,2014
"Grayson County, Texas",38697.0,48,181,2014
"Gregg County, Texas",15398.0,48,183,2014
"Grimes County, Texas",17955.0,48,185,2014
"Guadalupe County, Texas",21338.0,48,187,2014
"Hale County, Texas",10270.0,48,189,2014
"Hall County, Texas",13594.0,48,191,2014
"Hamilton County, Texas",-666666666.0,48,193,2014
"Hansford County, Texas",-666666666.0,48,195,2014
"Hardeman County, Texas",-666666666.0,48,197,2014
"Hardin County, Texas",15938.0,48,199,2014
"Harris County, Texas",34196.0,48,201,2014
"Harrison County, Texas",23723.0,48,203,2014
"Hartley County, Texas",-666666666.0,48,205,2014
"Haskell County, Texas",67813.0,48,207,2014
"Hays County, Texas",33140.0,48,209,2014
"Hemphill County, Texas",-666666666.0,48,211,2014
"Henderson County, Texas",12596.0,48,213,2014
"Hidalgo County, Texas",18848.0,48,215,2014
"Hill County, Texas",11528.0,48,217,2014
"Hockley County, Texas",19821.0,48,219,2014
"Hood County, Texas",-666666666.0,48,221,2014
"Hopkins County, Texas",49000.0,48,223,2014
"Houston County, Texas",-666666666.0,48,225,2014
"Howard County, Texas",44904.0,48,227,2014
"Hudspeth County, Texas",-666666666.0,48,229,2014
"Hunt County, Texas",16607.0,48,231,2014
"Hutchinson County, Texas",17768.0,48,233,2014
"Irion County, Texas",-666666666.0,48,235,2014
"Jack County, Texas",-666666666.0,48,237,2014
"Jackson County, Texas",-666666666.0,48,239,2014
"Jasper County, Texas",-666666666.0,48,241,2014
"Jeff Davis County, Texas",-666666666.0,48,243,2014
"Jefferson County, Texas",30911.0,48,245,2014
"Jim Hogg County, Texas",-666666666.0,48,247,2014
"Jim Wells County, Texas",-666666666.0,48,249,2014
"Johnson County, Texas",19353.0,48,251,2014
"Jones County, Texas",13500.0,48,253,2014
"Karnes County, Texas",-666666666.0,48,255,2014
"Kaufman County, Texas",38269.0,48,257,2014
"Kendall County, Texas",-666666666.0,48,259,2014
"Kenedy County, Texas",-666666666.0,48,261,2014
"Kent County, Texas",-666666666.0,48,263,2014
"Kerr County, Texas",36667.0,48,265,2014
"Kimble County, Texas",-666666666.0,48,267,2014
"King County, Texas",-666666666.0,48,269,2014
"Kinney County, Texas",-666666666.0,48,271,2014
"Kleberg County, Texas",66250.0,48,273,2014
"Knox County, Texas",-666666666.0,48,275,2014
"Lamar County, Texas",10987.0,48,277,2014
"Lamb County, Texas",-666666666.0,48,279,2014
"Lampasas County, Texas",-666666666.0,48,281,2014
"La Salle County, Texas",13636.0,48,283,2014
"Lavaca County, Texas",-666666666.0,48,285,2014
"Lee County, Texas",18681.0,48,287,2014
"Leon County, Texas",-666666666.0,48,289,2014
"Liberty County, Texas",9457.0,48,291,2014
"Limestone County, Texas",-666666666.0,48,293,2014
"Lipscomb County, Texas",-666666666.0,48,295,2014
"Live Oak County, Texas",-666666666.0,48,297,2014
"Llano County, Texas",-666666666.0,48,299,2014
"Loving County, Texas",-666666666.0,48,301,2014
"Lubbock County, Texas",24451.0,48,303,2014
"Lynn County, Texas",-666666666.0,48,305,2014
"McCulloch County, Texas",27788.0,48,307,2014
"McLennan County, Texas",19464.0,48,309,2014
"McMullen County, Texas",-666666666.0,48,311,2014
"Madison County, Texas",-666666666.0,48,313,2014
"Marion County, Texas",-666666666.0,48,315,2014
"Martin County, Texas",-666666666.0,48,317,2014
"Mason County, Texas",-666666666.0,48,319,2014
"Matagorda County, Texas",-666666666.0,48,321,2014
"Maverick County, Texas",14750.0,48,323,2014
"Medina County, Texas",33542.0,48,325,2014
"Menard County, Texas",-666666666.0,48,327,2014
"Midland County, Texas",39423.0,48,329,2014
"Milam County, Texas",9792.0,48,331,2014
"Mills County, Texas",-666666666.0,48,333,2014
"Mitchell County, Texas",-666666666.0,48,335,2014
"Montague County, Texas",16823.0,48,337,2014
"Montgomery County, Texas",31429.0,48,339,2014
"Moore County, Texas",87917.0,48,341,2014
"Morris County, Texas",-666666666.0,48,343,2014
"Motley County, Texas",-666666666.0,48,345,2014
"Nacogdoches County, Texas",21250.0,48,347,2014
"Navarro County, Texas",28990.0,48,349,2014
"Newton County, Texas",-666666666.0,48,351,2014
"Nolan County, Texas",26393.0,48,353,2014
"Nueces County, Texas",17625.0,48,355,2014
"Ochiltree County, Texas",92875.0,48,357,2014
"Oldham County, Texas",-666666666.0,48,359,2014
"Orange County, Texas",14615.0,48,361,2014
"Palo Pinto County, Texas",55331.0,48,363,2014
"Panola County, Texas",-666666666.0,48,365,2014
"Parker County, Texas",18710.0,48,367,2014
"Parmer County, Texas",-666666666.0,48,369,2014
"Pecos County, Texas",9904.0,48,371,2014
"Polk County, Texas",26957.0,48,373,2014
"Potter County, Texas",26894.0,48,375,2014
"Presidio County, Texas",-666666666.0,48,377,2014
"Rains County, Texas",-666666666.0,48,379,2014
"Randall County, Texas",21125.0,48,381,2014
"Reagan County, Texas",-666666666.0,48,383,2014
"Real County, Texas",-666666666.0,48,385,2014
"Red River County, Texas",30114.0,48,387,2014
"Reeves County, Texas",-666666666.0,48,389,2014
"Refugio County, Texas",24028.0,48,391,2014
"Roberts County, Texas",-666666666.0,48,393,2014
"Robertson County, Texas",-666666666.0,48,395,2014
"Rockwall County, Texas",60729.0,48,397,2014
"Runnels County, Texas",-666666666.0,48,399,2014
"Rusk County, Texas",30557.0,48,401,2014
"Sabine County, Texas",-666666666.0,48,403,2014
"San Augustine County, Texas",-666666666.0,48,405,2014
"San Jacinto County, Texas",-666666666.0,48,407,2014
"San Patricio County, Texas",15385.0,48,409,2014
"San Saba County, Texas",23750.0,48,411,2014
"Schleicher County, Texas",-666666666.0,48,413,2014
"Scurry County, Texas",-666666666.0,48,415,2014
"Shackelford County, Texas",-666666666.0,48,417,2014
"Shelby County, Texas",-666666666.0,48,419,2014
"Sherman County, Texas",-666666666.0,48,421,2014
"Smith County, Texas",39750.0,48,423,2014
"Somervell County, Texas",-666666666.0,48,425,2014
"Starr County, Texas",-666666666.0,48,427,2014
"Stephens County, Texas",-666666666.0,48,429,2014
"Sterling County, Texas",-666666666.0,48,431,2014
"Stonewall County, Texas",-666666666.0,48,433,2014
"Sutton County, Texas",-666666666.0,48,435,2014
"Swisher County, Texas",34643.0,48,437,2014
"Tarrant County, Texas",35732.0,48,439,2014
"Taylor County, Texas",17245.0,48,441,2014
"Terrell County, Texas",-666666666.0,48,443,2014
"Terry County, Texas",6900.0,48,445,2014
"Throckmorton County, Texas",-666666666.0,48,447,2014
"Titus County, Texas",34063.0,48,449,2014
"Tom Green County, Texas",20172.0,48,451,2014
"Travis County, Texas",34255.0,48,453,2014
"Trinity County, Texas",15000.0,48,455,2014
"Tyler County, Texas",21576.0,48,457,2014
"Upshur County, Texas",19141.0,48,459,2014
"Upton County, Texas",-666666666.0,48,461,2014
"Uvalde County, Texas",-666666666.0,48,463,2014
"Val Verde County, Texas",34524.0,48,465,2014
"Van Zandt County, Texas",23370.0,48,467,2014
"Victoria County, Texas",23750.0,48,469,2014
"Walker County, Texas",16250.0,48,471,2014
"Waller County, Texas",14167.0,48,473,2014
"Ward County, Texas",32841.0,48,475,2014
"Washington County, Texas",-666666666.0,48,477,2014
"Webb County, Texas",23250.0,48,479,2014
"Wharton County, Texas",-666666666.0,48,481,2014
"Wheeler County, Texas",-666666666.0,48,483,2014
"Wichita County, Texas",18155.0,48,485,2014
"Wilbarger County, Texas",-666666666.0,48,487,2014
"Willacy County, Texas",-666666666.0,48,489,2014
"Williamson County, Texas",42708.0,48,491,2014
"Wilson County, Texas",20625.0,48,493,2014
"Winkler County, Texas",-666666666.0,48,495,2014
"Wise County, Texas",24671.0,48,497,2014
"Wood County, Texas",38333.0,48,499,2014
"Yoakum County, Texas",-666666666.0,48,501,2014
"Young County, Texas",66250.0,48,503,2014
"Zapata County, Texas",-666666666.0,48,505,2014
"Zavala County, Texas",-666666666.0,48,507,2014
"Beaver County, Utah",-666666666.0,49,001,2014
"Box Elder County, Utah",44375.0,49,003,2014
"Cache County, Utah",28125.0,49,005,2014
"Carbon County, Utah",-666666666.0,49,007,2014
"Daggett County, Utah",-666666666.0,49,009,2014
"Davis County, Utah",44524.0,49,011,2014
"Duchesne County, Utah",-666666666.0,49,013,2014
"Emery County, Utah",-666666666.0,49,015,2014
"Garfield County, Utah",-666666666.0,49,017,2014
"Grand County, Utah",-666666666.0,49,019,2014
"Iron County, Utah",18750.0,49,021,2014
"Juab County, Utah",-666666666.0,49,023,2014
"Kane County, Utah",-666666666.0,49,025,2014
"Millard County, Utah",-666666666.0,49,027,2014
"Morgan County, Utah",-666666666.0,49,029,2014
"Piute County, Utah",-666666666.0,49,031,2014
"Rich County, Utah",-666666666.0,49,033,2014
"Salt Lake County, Utah",28788.0,49,035,2014
"San Juan County, Utah",-666666666.0,49,037,2014
"Sanpete County, Utah",-666666666.0,49,039,2014
"Sevier County, Utah",49583.0,49,041,2014
"Summit County, Utah",22344.0,49,043,2014
"Tooele County, Utah",25455.0,49,045,2014
"Uintah County, Utah",-666666666.0,49,047,2014
"Utah County, Utah",37854.0,49,049,2014
"Wasatch County, Utah",-666666666.0,49,051,2014
"Washington County, Utah",41122.0,49,053,2014
"Wayne County, Utah",-666666666.0,49,055,2014
"Weber County, Utah",22237.0,49,057,2014
"Addison County, Vermont",26094.0,50,001,2014
"Bennington County, Vermont",19545.0,50,003,2014
"Caledonia County, Vermont",13750.0,50,005,2014
"Chittenden County, Vermont",27356.0,50,007,2014
"Essex County, Vermont",20313.0,50,009,2014
"Franklin County, Vermont",14423.0,50,011,2014
"Grand Isle County, Vermont",27102.0,50,013,2014
"Lamoille County, Vermont",9375.0,50,015,2014
"Orange County, Vermont",45789.0,50,017,2014
"Orleans County, Vermont",33864.0,50,019,2014
"Rutland County, Vermont",19044.0,50,021,2014
"Washington County, Vermont",25938.0,50,023,2014
"Windham County, Vermont",25556.0,50,025,2014
"Windsor County, Vermont",33864.0,50,027,2014
"Accomack County, Virginia",27143.0,51,001,2014
"Albemarle County, Virginia",55556.0,51,003,2014
"Alleghany County, Virginia",-666666666.0,51,005,2014
"Amelia County, Virginia",-666666666.0,51,007,2014
"Amherst County, Virginia",-666666666.0,51,009,2014
"Appomattox County, Virginia",-666666666.0,51,011,2014
"Arlington County, Virginia",78672.0,51,013,2014
"Augusta County, Virginia",-666666666.0,51,015,2014
"Bath County, Virginia",-666666666.0,51,017,2014
"Bedford County, Virginia",27500.0,51,019,2014
"Bland County, Virginia",-666666666.0,51,021,2014
"Botetourt County, Virginia",-666666666.0,51,023,2014
"Brunswick County, Virginia",28935.0,51,025,2014
"Buchanan County, Virginia",-666666666.0,51,027,2014
"Buckingham County, Virginia",-666666666.0,51,029,2014
"Campbell County, Virginia",10469.0,51,031,2014
"Caroline County, Virginia",41193.0,51,033,2014
"Carroll County, Virginia",-666666666.0,51,035,2014
"Charles City County, Virginia",16932.0,51,036,2014
"Charlotte County, Virginia",60536.0,51,037,2014
"Chesterfield County, Virginia",52440.0,51,041,2014
"Clarke County, Virginia",-666666666.0,51,043,2014
"Craig County, Virginia",-666666666.0,51,045,2014
"Culpeper County, Virginia",32297.0,51,047,2014
"Cumberland County, Virginia",-666666666.0,51,049,2014
"Dickenson County, Virginia",-666666666.0,51,051,2014
"Dinwiddie County, Virginia",-666666666.0,51,053,2014
"Essex County, Virginia",-666666666.0,51,057,2014
"Fairfax County, Virginia",76855.0,51,059,2014
"Fauquier County, Virginia",48750.0,51,061,2014
"Floyd County, Virginia",-666666666.0,51,063,2014
"Fluvanna County, Virginia",58676.0,51,065,2014
"Franklin County, Virginia",9375.0,51,067,2014
"Frederick County, Virginia",48418.0,51,069,2014
"Giles County, Virginia",-666666666.0,51,071,2014
"Gloucester County, Virginia",72885.0,51,073,2014
"Goochland County, Virginia",-666666666.0,51,075,2014
"Grayson County, Virginia",-666666666.0,51,077,2014
"Greene County, Virginia",38929.0,51,079,2014
"Greensville County, Virginia",-666666666.0,51,081,2014
"Halifax County, Virginia",-666666666.0,51,083,2014
"Hanover County, Virginia",28333.0,51,085,2014
"Henrico County, Virginia",26982.0,51,087,2014
"Henry County, Virginia",29375.0,51,089,2014
"Highland County, Virginia",-666666666.0,51,091,2014
"Isle of Wight County, Virginia",-666666666.0,51,093,2014
"James City County, Virginia",59792.0,51,095,2014
"King and Queen County, Virginia",-666666666.0,51,097,2014
"King George County, Virginia",91500.0,51,099,2014
"King William County, Virginia",-666666666.0,51,101,2014
"Lancaster County, Virginia",21250.0,51,103,2014
"Lee County, Virginia",-666666666.0,51,105,2014
"Loudoun County, Virginia",61818.0,51,107,2014
"Louisa County, Virginia",19063.0,51,109,2014
"Lunenburg County, Virginia",13611.0,51,111,2014
"Madison County, Virginia",68393.0,51,113,2014
"Mathews County, Virginia",-666666666.0,51,115,2014
"Mecklenburg County, Virginia",2499.0,51,117,2014
"Middlesex County, Virginia",-666666666.0,51,119,2014
"Montgomery County, Virginia",17243.0,51,121,2014
"Nelson County, Virginia",-666666666.0,51,125,2014
"New Kent County, Virginia",60817.0,51,127,2014
"Northampton County, Virginia",-666666666.0,51,131,2014
"Northumberland County, Virginia",-666666666.0,51,133,2014
"Nottoway County, Virginia",16750.0,51,135,2014
"Orange County, Virginia",2499.0,51,137,2014
"Page County, Virginia",-666666666.0,51,139,2014
"Patrick County, Virginia",27738.0,51,141,2014
"Pittsylvania County, Virginia",9792.0,51,143,2014
"Powhatan County, Virginia",-666666666.0,51,145,2014
"Prince Edward County, Virginia",6635.0,51,147,2014
"Prince George County, Virginia",19861.0,51,149,2014
"Prince William County, Virginia",55781.0,51,153,2014
"Pulaski County, Virginia",113906.0,51,155,2014
"Rappahannock County, Virginia",-666666666.0,51,157,2014
"Richmond County, Virginia",-666666666.0,51,159,2014
"Roanoke County, Virginia",24485.0,51,161,2014
"Rockbridge County, Virginia",28594.0,51,163,2014
"Rockingham County, Virginia",18229.0,51,165,2014
"Russell County, Virginia",-666666666.0,51,167,2014
"Scott County, Virginia",-666666666.0,51,169,2014
"Shenandoah County, Virginia",28696.0,51,171,2014
"Smyth County, Virginia",45469.0,51,173,2014
"Southampton County, Virginia",-666666666.0,51,175,2014
"Spotsylvania County, Virginia",72188.0,51,177,2014
"Stafford County, Virginia",58750.0,51,179,2014
"Surry County, Virginia",-666666666.0,51,181,2014
"Sussex County, Virginia",-666666666.0,51,183,2014
"Tazewell County, Virginia",40571.0,51,185,2014
"Warren County, Virginia",109821.0,51,187,2014
"Washington County, Virginia",31492.0,51,191,2014
"Westmoreland County, Virginia",-666666666.0,51,193,2014
"Wise County, Virginia",-666666666.0,51,195,2014
"Wythe County, Virginia",-666666666.0,51,197,2014
"York County, Virginia",40179.0,51,199,2014
"Alexandria city, Virginia",81732.0,51,510,2014
"Bristol city, Virginia",29000.0,51,520,2014
"Buena Vista city, Virginia",-666666666.0,51,530,2014
"Charlottesville city, Virginia",53071.0,51,540,2014
"Chesapeake city, Virginia",41719.0,51,550,2014
"Colonial Heights city, Virginia",-666666666.0,51,570,2014
"Covington city, Virginia",28209.0,51,580,2014
"Danville city, Virginia",13182.0,51,590,2014
"Emporia city, Virginia",-666666666.0,51,595,2014
"Fairfax city, Virginia",-666666666.0,51,600,2014
"Falls Church city, Virginia",-666666666.0,51,610,2014
"Franklin city, Virginia",-666666666.0,51,620,2014
"Fredericksburg city, Virginia",72308.0,51,630,2014
"Galax city, Virginia",-666666666.0,51,640,2014
"Hampton city, Virginia",41696.0,51,650,2014
"Harrisonburg city, Virginia",15179.0,51,660,2014
"Hopewell city, Virginia",-666666666.0,51,670,2014
"Lexington city, Virginia",-666666666.0,51,678,2014
"Lynchburg city, Virginia",12230.0,51,680,2014
"Manassas city, Virginia",24375.0,51,683,2014
"Manassas Park city, Virginia",-666666666.0,51,685,2014
"Martinsville city, Virginia",27188.0,51,690,2014
"Newport News city, Virginia",34297.0,51,700,2014
"Norfolk city, Virginia",31288.0,51,710,2014
"Norton city, Virginia",-666666666.0,51,720,2014
"Petersburg city, Virginia",78750.0,51,730,2014
"Poquoson city, Virginia",-666666666.0,51,735,2014
"Portsmouth city, Virginia",16420.0,51,740,2014
"Radford city, Virginia",6250.0,51,750,2014
"Richmond city, Virginia",31583.0,51,760,2014
"Roanoke city, Virginia",17679.0,51,770,2014
"Salem city, Virginia",-666666666.0,51,775,2014
"Staunton city, Virginia",26288.0,51,790,2014
"Suffolk city, Virginia",46250.0,51,800,2014
"Virginia Beach city, Virginia",42885.0,51,810,2014
"Waynesboro city, Virginia",-666666666.0,51,820,2014
"Williamsburg city, Virginia",49432.0,51,830,2014
"Winchester city, Virginia",17788.0,51,840,2014
"Adams County, Washington",62000.0,53,001,2014
"Asotin County, Washington",24464.0,53,003,2014
"Benton County, Washington",31500.0,53,005,2014
"Chelan County, Washington",36063.0,53,007,2014
"Clallam County, Washington",31563.0,53,009,2014
"Clark County, Washington",40405.0,53,011,2014
"Columbia County, Washington",-666666666.0,53,013,2014
"Cowlitz County, Washington",16082.0,53,015,2014
"Douglas County, Washington",53224.0,53,017,2014
"Ferry County, Washington",9667.0,53,019,2014
"Franklin County, Washington",11319.0,53,021,2014
"Garfield County, Washington",-666666666.0,53,023,2014
"Grant County, Washington",18466.0,53,025,2014
"Grays Harbor County, Washington",22778.0,53,027,2014
"Island County, Washington",33295.0,53,029,2014
"Jefferson County, Washington",21293.0,53,031,2014
"King County, Washington",46195.0,53,033,2014
"Kitsap County, Washington",42026.0,53,035,2014
"Kittitas County, Washington",26500.0,53,037,2014
"Klickitat County, Washington",19375.0,53,039,2014
"Lewis County, Washington",22984.0,53,041,2014
"Lincoln County, Washington",-666666666.0,53,043,2014
"Mason County, Washington",15204.0,53,045,2014
"Okanogan County, Washington",33021.0,53,047,2014
"Pacific County, Washington",33571.0,53,049,2014
"Pend Oreille County, Washington",16500.0,53,051,2014
"Pierce County, Washington",44810.0,53,053,2014
"San Juan County, Washington",58250.0,53,055,2014
"Skagit County, Washington",31724.0,53,057,2014
"Skamania County, Washington",13750.0,53,059,2014
"Snohomish County, Washington",46094.0,53,061,2014
"Spokane County, Washington",28216.0,53,063,2014
"Stevens County, Washington",14808.0,53,065,2014
"Thurston County, Washington",27146.0,53,067,2014
"Wahkiakum County, Washington",-666666666.0,53,069,2014
"Walla Walla County, Washington",25417.0,53,071,2014
"Whatcom County, Washington",28679.0,53,073,2014
"Whitman County, Washington",9074.0,53,075,2014
"Yakima County, Washington",22926.0,53,077,2014
"Barbour County, West Virginia",-666666666.0,54,001,2014
"Berkeley County, West Virginia",40292.0,54,003,2014
"Boone County, West Virginia",16607.0,54,005,2014
"Braxton County, West Virginia",20682.0,54,007,2014
"Brooke County, West Virginia",-666666666.0,54,009,2014
"Cabell County, West Virginia",32560.0,54,011,2014
"Calhoun County, West Virginia",14250.0,54,013,2014
"Clay County, West Virginia",-666666666.0,54,015,2014
"Doddridge County, West Virginia",9250.0,54,017,2014
"Fayette County, West Virginia",43750.0,54,019,2014
"Gilmer County, West Virginia",12708.0,54,021,2014
"Grant County, West Virginia",-666666666.0,54,023,2014
"Greenbrier County, West Virginia",27813.0,54,025,2014
"Hampshire County, West Virginia",-666666666.0,54,027,2014
"Hancock County, West Virginia",12167.0,54,029,2014
"Hardy County, West Virginia",-666666666.0,54,031,2014
"Harrison County, West Virginia",9783.0,54,033,2014
"Jackson County, West Virginia",13500.0,54,035,2014
"Jefferson County, West Virginia",58672.0,54,037,2014
"Kanawha County, West Virginia",18984.0,54,039,2014
"Lewis County, West Virginia",-666666666.0,54,041,2014
"Lincoln County, West Virginia",-666666666.0,54,043,2014
"Logan County, West Virginia",29063.0,54,045,2014
"McDowell County, West Virginia",-666666666.0,54,047,2014
"Marion County, West Virginia",31875.0,54,049,2014
"Marshall County, West Virginia",-666666666.0,54,051,2014
"Mason County, West Virginia",-666666666.0,54,053,2014
"Mercer County, West Virginia",18147.0,54,055,2014
"Mineral County, West Virginia",-666666666.0,54,057,2014
"Mingo County, West Virginia",27723.0,54,059,2014
"Monongalia County, West Virginia",22574.0,54,061,2014
"Monroe County, West Virginia",-666666666.0,54,063,2014
"Morgan County, West Virginia",-666666666.0,54,065,2014
"Nicholas County, West Virginia",-666666666.0,54,067,2014
"Ohio County, West Virginia",32857.0,54,069,2014
"Pendleton County, West Virginia",-666666666.0,54,071,2014
"Pleasants County, West Virginia",9940.0,54,073,2014
"Pocahontas County, West Virginia",-666666666.0,54,075,2014
"Preston County, West Virginia",30156.0,54,077,2014
"Putnam County, West Virginia",19041.0,54,079,2014
"Raleigh County, West Virginia",14408.0,54,081,2014
"Randolph County, West Virginia",-666666666.0,54,083,2014
"Ritchie County, West Virginia",18750.0,54,085,2014
"Roane County, West Virginia",19167.0,54,087,2014
"Summers County, West Virginia",-666666666.0,54,089,2014
"Taylor County, West Virginia",-666666666.0,54,091,2014
"Tucker County, West Virginia",11500.0,54,093,2014
"Tyler County, West Virginia",-666666666.0,54,095,2014
"Upshur County, West Virginia",19219.0,54,097,2014
"Wayne County, West Virginia",52841.0,54,099,2014
"Webster County, West Virginia",-666666666.0,54,101,2014
"Wetzel County, West Virginia",-666666666.0,54,103,2014
"Wirt County, West Virginia",-666666666.0,54,105,2014
"Wood County, West Virginia",22311.0,54,107,2014
"Wyoming County, West Virginia",-666666666.0,54,109,2014
"Adams County, Wisconsin",19659.0,55,001,2014
"Ashland County, Wisconsin",23846.0,55,003,2014
"Barron County, Wisconsin",6042.0,55,005,2014
"Bayfield County, Wisconsin",30000.0,55,007,2014
"Brown County, Wisconsin",17333.0,55,009,2014
"Buffalo County, Wisconsin",-666666666.0,55,011,2014
"Burnett County, Wisconsin",33542.0,55,013,2014
"Calumet County, Wisconsin",-666666666.0,55,015,2014
"Chippewa County, Wisconsin",25938.0,55,017,2014
"Clark County, Wisconsin",-666666666.0,55,019,2014
"Columbia County, Wisconsin",30469.0,55,021,2014
"Crawford County, Wisconsin",13542.0,55,023,2014
"Dane County, Wisconsin",29869.0,55,025,2014
"Dodge County, Wisconsin",19167.0,55,027,2014
"Door County, Wisconsin",-666666666.0,55,029,2014
"Douglas County, Wisconsin",26806.0,55,031,2014
"Dunn County, Wisconsin",18427.0,55,033,2014
"Eau Claire County, Wisconsin",14732.0,55,035,2014
"Florence County, Wisconsin",-666666666.0,55,037,2014
"Fond du Lac County, Wisconsin",11736.0,55,039,2014
"Forest County, Wisconsin",8125.0,55,041,2014
"Grant County, Wisconsin",28393.0,55,043,2014
"Green County, Wisconsin",3882.0,55,045,2014
"Green Lake County, Wisconsin",25313.0,55,047,2014
"Iowa County, Wisconsin",69500.0,55,049,2014
"Iron County, Wisconsin",12500.0,55,051,2014
"Jackson County, Wisconsin",46458.0,55,053,2014
"Jefferson County, Wisconsin",34688.0,55,055,2014
"Juneau County, Wisconsin",27500.0,55,057,2014
"Kenosha County, Wisconsin",26250.0,55,059,2014
"Kewaunee County, Wisconsin",-666666666.0,55,061,2014
"La Crosse County, Wisconsin",40871.0,55,063,2014
"Lafayette County, Wisconsin",-666666666.0,55,065,2014
"Langlade County, Wisconsin",39191.0,55,067,2014
"Lincoln County, Wisconsin",28750.0,55,069,2014
"Manitowoc County, Wisconsin",64583.0,55,071,2014
"Marathon County, Wisconsin",29148.0,55,073,2014
"Marinette County, Wisconsin",14183.0,55,075,2014
"Marquette County, Wisconsin",-666666666.0,55,077,2014
"Menominee County, Wisconsin",-666666666.0,55,078,2014
"Milwaukee County, Wisconsin",26864.0,55,079,2014
"Monroe County, Wisconsin",31429.0,55,081,2014
"Oconto County, Wisconsin",6875.0,55,083,2014
"Oneida County, Wisconsin",18333.0,55,085,2014
"Outagamie County, Wisconsin",37344.0,55,087,2014
"Ozaukee County, Wisconsin",8889.0,55,089,2014
"Pepin County, Wisconsin",-666666666.0,55,091,2014
"Pierce County, Wisconsin",-666666666.0,55,093,2014
"Polk County, Wisconsin",28875.0,55,095,2014
"Portage County, Wisconsin",10750.0,55,097,2014
"Price County, Wisconsin",-666666666.0,55,099,2014
"Racine County, Wisconsin",16129.0,55,101,2014
"Richland County, Wisconsin",-666666666.0,55,103,2014
"Rock County, Wisconsin",28000.0,55,105,2014
"Rusk County, Wisconsin",6250.0,55,107,2014
"St. Croix County, Wisconsin",85865.0,55,109,2014
"Sauk County, Wisconsin",31250.0,55,111,2014
"Sawyer County, Wisconsin",31125.0,55,113,2014
"Shawano County, Wisconsin",15972.0,55,115,2014
"Sheboygan County, Wisconsin",31447.0,55,117,2014
"Taylor County, Wisconsin",31477.0,55,119,2014
"Trempealeau County, Wisconsin",-666666666.0,55,121,2014
"Vernon County, Wisconsin",107578.0,55,123,2014
"Vilas County, Wisconsin",25341.0,55,125,2014
"Walworth County, Wisconsin",49440.0,55,127,2014
"Washburn County, Wisconsin",8750.0,55,129,2014
"Washington County, Wisconsin",25938.0,55,131,2014
"Waukesha County, Wisconsin",29625.0,55,133,2014
"Waupaca County, Wisconsin",-666666666.0,55,135,2014
"Waushara County, Wisconsin",20208.0,55,137,2014
"Winnebago County, Wisconsin",24432.0,55,139,2014
"Wood County, Wisconsin",19524.0,55,141,2014
"Albany County, Wyoming",11172.0,56,001,2014
"Big Horn County, Wyoming",-666666666.0,56,003,2014
"Campbell County, Wyoming",76250.0,56,005,2014
"Carbon County, Wyoming",14519.0,56,007,2014
"Converse County, Wyoming",22738.0,56,009,2014
"Crook County, Wyoming",-666666666.0,56,011,2014
"Fremont County, Wyoming",24875.0,56,013,2014
"Goshen County, Wyoming",-666666666.0,56,015,2014
"Hot Springs County, Wyoming",-666666666.0,56,017,2014
"Johnson County, Wyoming",-666666666.0,56,019,2014
"Laramie County, Wyoming",27838.0,56,021,2014
"Lincoln County, Wyoming",35982.0,56,023,2014
"Natrona County, Wyoming",34091.0,56,025,2014
"Niobrara County, Wyoming",58365.0,56,027,2014
"Park County, Wyoming",54300.0,56,029,2014
"Platte County, Wyoming",-666666666.0,56,031,2014
"Sheridan County, Wyoming",28550.0,56,033,2014
"Sublette County, Wyoming",-666666666.0,56,035,2014
"Sweetwater County, Wyoming",77974.0,56,037,2014
"Teton County, Wyoming",-666666666.0,56,039,2014
"Uinta County, Wyoming",58309.0,56,041,2014
"Washakie County, Wyoming",37917.0,56,043,2014
"Weston County, Wyoming",80313.0,56,045,2014
"Adjuntas Municipio, Puerto Rico",-666666666.0,72,001,2014
"Aguada Municipio, Puerto Rico",8535.0,72,003,2014
"Aguadilla Municipio, Puerto Rico",12256.0,72,005,2014
"Aguas Buenas Municipio, Puerto Rico",7071.0,72,007,2014
"Aibonito Municipio, Puerto Rico",-666666666.0,72,009,2014
"Arecibo Municipio, Puerto Rico",12850.0,72,013,2014
"Arroyo Municipio, Puerto Rico",16136.0,72,015,2014
"Barceloneta Municipio, Puerto Rico",-666666666.0,72,017,2014
"Barranquitas Municipio, Puerto Rico",6658.0,72,019,2014
"Cabo Rojo Municipio, Puerto Rico",-666666666.0,72,023,2014
"Caguas Municipio, Puerto Rico",13506.0,72,025,2014
"Camuy Municipio, Puerto Rico",-666666666.0,72,027,2014
"Carolina Municipio, Puerto Rico",22386.0,72,031,2014
"Cayey Municipio, Puerto Rico",5167.0,72,035,2014
